t (s),Actual,Predicted_RF,Predicted_DT,Absolute Error RF,Absolute Error DT,Squared Error RF,Squared Error DT,SST,,,52.84811719
9047,52.992598,52.9969363,52.98945221,0.004338298,0.003145789,1.88208E-05,9.89599E-06,0.020874704,,,
9048,53.011605,52.99876372,53.0024005,0.012841283,0.0092045,0.000164899,8.47228E-05,0.026728264,,,
9049,53.011605,53.00047467,53.00342322,0.011130329,0.008181778,0.000123884,6.69415E-05,0.026728264,,,
9050,53.000939,52.99835774,52.9896095,0.002581263,0.0113295,6.66292E-06,0.000128358,0.023354506,,,
9051,53.000939,53.00048239,53.00394118,0.000456612,0.003002182,2.08494E-07,9.0131E-06,0.023354506,,,
9052,53.005978,53.00205146,53.003691,0.003926545,0.002287,1.54178E-05,5.23037E-06,0.024920035,,,
9053,53.005978,53.00246763,53.00386692,0.003510366,0.002111077,1.23227E-05,4.45665E-06,0.024920035,,,
9054,53.015522,53.00285145,53.00401771,0.01267055,0.011504286,0.000160543,0.000132349,0.02802437,,,
9055,53.015522,53.00472151,53.00478467,0.010800493,0.010737333,0.000116651,0.00011529,0.02802437,,,
9056,53.026332,53.00625208,53.00545575,0.02007992,0.02087625,0.000403203,0.000435818,0.031760519,,,
9057,53.026332,53.00929703,53.00668376,0.017034966,0.019648235,0.00029019,0.000386053,0.031760519,,,
9058,53.010863,53.01119877,53.01485925,0.000335774,0.00399625,1.12744E-07,1.597E-05,0.026486199,,,
9059,53.010863,53.01159646,53.01441522,0.000733459,0.003552222,5.37963E-07,1.26183E-05,0.026486199,,,
9060,53.021024,53.0125215,53.01406,0.008502496,0.006964,7.22924E-05,4.84973E-05,0.029896765,,,
9061,53.021024,53.01362931,53.01806543,0.007394688,0.002958571,5.46814E-05,8.75314E-06,0.029896765,,,
9062,53.032332,53.01447449,53.01843525,0.017857505,0.01389675,0.00031889,0.00019312,0.033935096,,,
9063,53.032332,53.01849203,53.01997933,0.013839971,0.012352667,0.000191545,0.000152588,0.033935096,,,
9064,53.017076,53.02085213,53.0212146,0.003776131,0.0041386,1.42592E-05,1.7128E-05,0.028547079,,,
9065,53.017076,53.0202126,53.02083836,0.003136596,0.003762364,9.83824E-06,1.41554E-05,0.028547079,,,
9066,53.030975,53.02170609,53.032332,0.009268911,0.001357,8.59127E-05,1.84145E-06,0.033436979,,,
9067,53.030975,53.02444456,53.03187967,0.006530443,0.000904667,4.26467E-05,8.18422E-07,0.033436979,,,
9068,53.022825,53.02310672,53.01548571,0.000281718,0.007339286,7.93653E-08,5.38651E-05,0.030522819,,,
9069,53.022825,53.02344181,53.015975,0.000616807,0.00685,3.80451E-07,4.69225E-05,0.030522819,,,
9070,53.031646,53.02589176,53.0316535,0.005754242,7.5E-06,3.31113E-05,5.625E-11,0.033682824,,,
9071,53.031646,53.02678369,53.031652,0.004862313,6E-06,2.36421E-05,3.6E-11,0.033682824,,,
9072,53.036513,53.02732933,53.031651,0.009183674,0.004862,8.43399E-05,2.3639E-05,0.035492981,,,
9073,53.036513,53.02924385,53.03234557,0.007269151,0.004167429,5.28406E-05,1.73675E-05,0.035492981,,,
9074,53.028623,53.03098113,53.0328665,0.002358129,0.0042435,5.56077E-06,1.80073E-05,0.032582347,,,
9075,53.028623,53.03085894,53.032395,0.002235936,0.003772,4.99941E-06,1.4228E-05,0.032582347,,,
9076,53.030711,53.03051602,53.0320178,0.000194976,0.0013068,3.80158E-08,1.70773E-06,0.033340499,,,
9077,53.030711,53.03053715,53.031899,0.000173849,0.001188,3.02235E-08,1.41134E-06,0.033340499,,,
9078,53.042123,53.03057762,53.0318,0.011545379,0.010323,0.000133296,0.000106564,0.037638254,,,
9079,53.042123,53.03199323,53.03259408,0.010129768,0.009528923,0.000102612,9.08004E-05,0.037638254,,,
9080,53.042809,53.03347962,53.03327471,0.009329384,0.009534286,8.70374E-05,9.09026E-05,0.037904901,,,
9081,53.042809,53.03455311,53.03391033,0.008255892,0.008898667,6.81598E-05,7.91863E-05,0.037904901,,,
9082,53.036795,53.03558157,53.0344665,0.001213426,0.0023285,1.4724E-06,5.42191E-06,0.035599316,,,
9083,53.036795,53.03549983,53.03460347,0.001295167,0.002191529,1.67746E-06,4.8028E-06,0.035599316,,,
9084,53.052233,53.03576358,53.03472522,0.016469424,0.017507778,0.000271242,0.000306522,0.041663264,,,
9085,53.052233,53.03736383,53.03564668,0.014869168,0.016586316,0.000221092,0.000275106,0.041663264,,,
9086,53.052183,53.03876763,53.036476,0.013415367,0.015707,0.000179972,0.00024671,0.041642855,,,
9087,53.052183,53.04175057,53.03722395,0.010432426,0.014959048,0.000108836,0.000223773,0.041642855,,,
9088,53.040753,53.0440964,53.03790391,0.003343397,0.002849091,1.11783E-05,8.11732E-06,0.037108555,,,
9089,53.040753,53.043497,53.03802778,0.002744,0.002725217,7.52953E-06,7.42681E-06,0.037108555,,,
9090,53.056108,53.04340594,53.03814133,0.012702062,0.017966667,0.000161342,0.000322801,0.043260177,,,
9091,53.056108,53.04470324,53.04537692,0.011404756,0.010731077,0.000130068,0.000115156,0.043260177,,,
9092,53.054376,53.04554138,53.0477015,0.008834615,0.0066745,7.80504E-05,4.4549E-05,0.042542697,,,
9093,53.054376,53.04663212,53.04821492,0.007743878,0.006161077,5.99676E-05,3.79589E-05,0.042542697,,,
9094,53.041683,53.04746743,53.048655,0.005784426,0.006972,3.34596E-05,4.86088E-05,0.037467723,,,
9095,53.041683,53.04714976,53.0481902,0.005466761,0.0065072,2.98855E-05,4.23437E-05,0.037467723,,,
9096,53.052192,53.0465746,53.0477835,0.005617399,0.0044085,3.15552E-05,1.94349E-05,0.041646528,,,
9097,53.052192,53.0473967,53.04804282,0.004795303,0.004149176,2.29949E-05,1.72157E-05,0.041646528,,,
9098,53.048947,53.04783913,53.04827333,0.001107871,0.000673667,1.22738E-06,4.53827E-07,0.040332613,,,
9099,53.048947,53.04784749,53.04830879,0.001099505,0.000638211,1.20891E-06,4.07313E-07,0.040332613,,,
9100,53.046615,53.04788945,53.0483407,0.001274451,0.0017257,1.62423E-06,2.97804E-06,0.039401381,,,
9101,53.046615,53.04782878,53.04825852,0.001213779,0.001643524,1.47326E-06,2.70117E-06,0.039401381,,,
9102,53.036562,53.04785035,53.04818382,0.011288348,0.011621818,0.000127427,0.000135067,0.035511446,,,
9103,53.036562,53.04722771,53.04767852,0.010665709,0.011116522,0.000113757,0.000123577,0.035511446,,,
9104,53.052403,53.04672089,53.04721533,0.005682108,0.005187667,3.22864E-05,2.69119E-05,0.041732692,,,
9105,53.052403,53.04727051,53.04742284,0.005132493,0.00498016,2.63425E-05,2.4802E-05,0.041732692,,,
9106,53.040535,53.04731549,53.04761438,0.006780492,0.007079385,4.59751E-05,5.01177E-05,0.037024614,,,
9107,53.040535,53.04706475,53.04735219,0.006529752,0.006817185,4.26377E-05,4.6474E-05,0.037024614,,,
9108,53.050482,53.04700959,53.04710871,0.003472414,0.003373286,1.20577E-05,1.13791E-05,0.040951516,,,
9109,53.050482,53.04722928,53.04722503,0.003252718,0.003256966,1.05802E-05,1.06078E-05,0.040951516,,,
9110,53.044622,53.04733699,53.0473336,0.002714993,0.0027116,7.37119E-06,7.35277E-06,0.03861414,,,
9111,53.044622,53.04717054,53.04724613,0.002548543,0.002624129,6.49507E-06,6.88605E-06,0.03861414,,,
9112,53.055077,53.04717339,53.04716413,0.00790361,0.007912875,6.2467E-05,6.26136E-05,0.042832363,,,
9113,53.055077,53.047634,53.04740391,0.007443004,0.007673091,5.53983E-05,5.88763E-05,0.042832363,,,
9114,53.052569,53.0482047,53.04762959,0.004364304,0.004939412,1.90472E-05,2.43978E-05,0.041800543,,,
9115,53.052569,53.04844811,53.04777071,0.004120891,0.004798286,1.69817E-05,2.30235E-05,0.041800543,,,
9116,53.054257,53.04859251,53.047904,0.005664486,0.006353,3.20864E-05,4.03606E-05,0.042493621,,,
9117,53.054257,53.04887454,53.0480757,0.005382455,0.006181297,2.89708E-05,3.82084E-05,0.042493621,,,
9118,53.040136,53.04920525,53.04823837,0.009069247,0.008102368,8.22512E-05,6.56484E-05,0.036871223,,,
9119,53.040136,53.04877206,53.04803062,0.008636064,0.007894615,7.45816E-05,6.2325E-05,0.036871223,,,
9120,53.052958,53.04803702,53.04783325,0.004920983,0.00512475,2.42161E-05,2.62631E-05,0.041959757,,,
9121,53.052958,53.0484968,53.04795824,0.004461204,0.004999756,1.99023E-05,2.49976E-05,0.041959757,,,
9122,53.046584,53.0486164,53.04807729,0.002032403,0.001493286,4.13066E-06,2.2299E-06,0.039389075,,,
9123,53.046584,53.048532,53.04804256,0.001947999,0.001458558,3.7947E-06,2.12739E-06,0.039389075,,,
9124,53.05853,53.04847014,53.04800941,0.010059855,0.010520591,0.000101201,0.000110683,0.044273551,,,
9125,53.05853,53.04879091,53.0482432,0.009739091,0.0102868,9.48499E-05,0.000105818,0.044273551,,,
9126,53.050292,53.04974638,53.05109036,0.000545621,0.000798364,2.97702E-07,6.37384E-07,0.040874654,,,
9127,53.050292,53.04928663,53.05105565,0.001005368,0.000763652,1.01076E-06,5.83165E-07,0.040874654,,,
9128,53.040476,53.04968137,53.05102383,0.009205374,0.010547833,8.47389E-05,0.000111257,0.037001912,,,
9129,53.040476,53.0488764,53.04890378,0.0084004,0.008427778,7.05667E-05,7.10274E-05,0.037001912,,,
9130,53.05227,53.04814328,53.04872057,0.004126717,0.003549435,1.70298E-05,1.25985E-05,0.04167837,,,
9131,53.05227,53.04856605,53.04879609,0.00370395,0.003473915,1.37192E-05,1.20681E-05,0.04167837,,,
9132,53.03635,53.04891809,53.04886846,0.012568091,0.012518458,0.000157957,0.000156712,0.035431591,,,
9133,53.03635,53.04752242,53.04861298,0.011172421,0.01226298,0.000124823,0.000150381,0.035431591,,,
9134,53.054178,53.04536622,53.04836772,0.008811778,0.00581028,7.76474E-05,3.37594E-05,0.042461057,,,
9135,53.054178,53.04646614,53.04848165,0.007711864,0.005696353,5.94728E-05,3.24484E-05,0.042461057,,,
9136,53.044988,53.04734079,53.04859119,0.002352794,0.003603192,5.53564E-06,1.2983E-05,0.038758116,,,
9137,53.044988,53.04736207,53.04852321,0.002374067,0.003535208,5.63619E-06,1.24977E-05,0.038758116,,,
9138,53.05135,53.04763627,53.04845774,0.003713731,0.002892259,1.37918E-05,8.36516E-06,0.041303575,,,
9139,53.05135,53.04842494,53.04851033,0.002925062,0.002839673,8.55598E-06,8.06374E-06,0.041303575,,,
9140,53.034463,53.04864643,53.04856104,0.01418343,0.014098036,0.00020117,0.000198755,0.034724761,,,
9141,53.034463,53.04534166,53.0483137,0.010878656,0.013850702,0.000118345,0.000191842,0.034724761,,,
9142,53.036123,53.04469846,53.04778826,0.008575462,0.011665258,7.35386E-05,0.000136078,0.035346185,,,
9143,53.036123,53.04251903,53.03501633,0.00639603,0.001106667,4.09092E-05,1.22471E-06,0.035346185,,,
9144,53.045978,53.04106667,53.035293,0.004911328,0.010685,2.41211E-05,0.000114169,0.0391489,,,
9145,53.045978,53.04227811,53.03743,0.003699889,0.008548,1.36892E-05,7.30683E-05,0.0391489,,,
9146,53.04676,53.04302774,53.03885467,0.003732262,0.007905333,1.39298E-05,6.24943E-05,0.039458966,,,
9147,53.04676,53.04357628,53.039984,0.00318372,0.006776,1.01361E-05,4.59142E-05,0.039458966,,,
9148,53.045803,53.04401463,53.040831,0.001788373,0.004972,3.19828E-06,2.47208E-05,0.039079679,,,
9149,53.045803,53.04451175,53.04138344,0.001291249,0.004419556,1.66733E-06,1.95325E-05,0.039079679,,,
9150,53.036759,53.04461498,53.0418254,0.007855981,0.0050664,6.17164E-05,2.56684E-05,0.035585732,,,
9151,53.036759,53.04438714,53.04136482,0.007628144,0.004605818,5.81886E-05,2.12136E-05,0.035585732,,,
9152,53.035367,53.04370563,53.040981,0.008338632,0.005614,6.95328E-05,3.1517E-05,0.035062491,,,
9153,53.035367,53.04252662,53.04054915,0.007159617,0.005182154,5.12601E-05,2.68547E-05,0.035062491,,,
9154,53.034258,53.04176478,53.040179,0.007506785,0.005921,5.63518E-05,3.50582E-05,0.034648401,,,
9155,53.034258,53.04140562,53.03978427,0.007147619,0.005526267,5.10885E-05,3.05396E-05,0.034648401,,,
9156,53.023893,53.04109098,53.03943887,0.017197975,0.015545875,0.00029577,0.000241674,0.030897135,,,
9157,53.023893,53.03951774,53.03852441,0.015624741,0.014631412,0.000244133,0.000214078,0.030897135,,,
9158,53.031033,53.03779172,53.03256925,0.006758724,0.00153625,4.56804E-05,2.36006E-06,0.033458194,,,
9159,53.031033,53.03755187,53.03239856,0.006518871,0.001365556,4.24957E-05,1.86474E-06,0.033458194,,,
9160,53.009463,53.03754904,53.032262,0.028086039,0.022799,0.000788826,0.000519794,0.02603247,,,
9161,53.009463,53.03473129,53.03018936,0.025268287,0.020726364,0.000638486,0.000429582,0.02603247,,,
9162,53.029341,53.03236493,53.02846217,0.00302393,0.000878833,9.14415E-06,7.72348E-07,0.032842069,,,
9163,53.029341,53.0319087,53.02852977,0.002567704,0.000811231,6.5931E-06,6.58095E-07,0.032842069,,,
9164,53.026443,53.0317992,53.02858771,0.005356199,0.002144714,2.86889E-05,4.5998E-06,0.031800095,,,
9165,53.026443,53.03099162,53.02844473,0.004548615,0.002001733,2.06899E-05,4.00694E-06,0.031800095,,,
9166,53.021719,53.03087238,53.027114,0.009153378,0.005395,8.37843E-05,2.9106E-05,0.030137588,,,
9167,53.021719,53.02955612,53.02542931,0.007837117,0.003710308,6.14204E-05,1.37664E-05,0.030137588,,,
9168,53.005242,53.02873738,53.02516429,0.023495384,0.019922286,0.000552033,0.000396897,0.024688206,,,
9169,53.005242,53.02724926,53.02223277,0.022007257,0.016990769,0.000484319,0.000288686,0.024688206,,,
9170,53.014609,53.02371495,53.02101914,0.009105953,0.006410143,8.29184E-05,4.10899E-05,0.027719523,,,
9171,53.014609,53.02290194,53.0205918,0.008292945,0.0059828,6.87729E-05,3.57939E-05,0.027719523,,,
9172,53.016755,53.02186343,53.02021787,0.005108432,0.003462875,2.60961E-05,1.19915E-05,0.028438711,,,
9173,53.016755,53.02057476,53.02001418,0.003819757,0.003259176,1.45905E-05,1.06222E-05,0.028438711,,,
9174,53.007425,53.02033763,53.01983311,0.012912632,0.012408111,0.000166736,0.000153961,0.025378978,,,
9175,53.007425,53.01886818,53.01918005,0.011443184,0.011755053,0.000130946,0.000138181,0.025378978,,,
9176,53.00281,53.01845459,53.01100775,0.015644589,0.00819775,0.000244753,6.72031E-05,0.023929865,,,
9177,53.00281,53.0164486,53.01009689,0.0136386,0.007286889,0.000186011,5.30987E-05,0.023929865,,,
9178,52.999902,53.01392533,53.0093682,0.014023334,0.0094662,0.000196654,8.96089E-05,0.023038629,,,
9179,52.999902,53.0113037,53.00850764,0.011401705,0.008605636,0.000129999,7.4057E-05,0.023038629,,,
9180,52.995988,53.01159696,53.0077905,0.015608957,0.0118025,0.00024364,0.000139299,0.021865776,,,
9181,52.995988,53.00924546,53.00232314,0.013257458,0.006335143,0.00017576,4.0134E-05,0.021865776,,,
9182,52.994403,53.00662739,53.00153125,0.012224392,0.00712825,0.000149436,5.08119E-05,0.021399538,,,
9183,52.994403,53.0047968,53.00073922,0.010393802,0.006336222,0.000108031,4.01477E-05,0.021399538,,,
9184,53.005959,53.00515539,53.0001056,0.000803614,0.0058534,6.45796E-07,3.42623E-05,0.024914037,,,
9185,53.005959,53.00485869,53.00063773,0.001100313,0.005321273,1.21069E-06,2.83159E-05,0.024914037,,,
9186,52.991449,53.00398385,53.00108117,0.012534851,0.009632167,0.000157122,9.27786E-05,0.020544008,,,
9187,52.991449,53.00295536,53.00034023,0.011506359,0.008891231,0.000132396,7.9054E-05,0.020544008,,,
9188,52.983093,53.00089305,52.99970514,0.017800046,0.016612143,0.000316842,0.000275963,0.018218469,,,
9189,52.983093,52.99759234,52.99859767,0.014499339,0.015504667,0.000210231,0.000240395,0.018218469,,,
9190,52.989319,52.9983965,52.99622914,0.0090775,0.006910143,8.2401E-05,4.77501E-05,0.019937951,,,
9191,52.989319,52.99695266,52.99468515,0.00763366,0.005366154,5.82728E-05,2.87956E-05,0.019937951,,,
9192,52.976236,53.00048981,52.99430186,0.024253813,0.018065857,0.000588247,0.000326375,0.016414429,,,
9193,52.976236,52.99614991,52.98627971,0.01991391,0.010043714,0.000396564,0.000100876,0.016414429,,,
9194,52.980505,52.99240237,52.98502425,0.011897374,0.00451925,0.000141548,2.04236E-05,0.017526532,,,
9195,52.980505,52.99076266,52.98452211,0.010257663,0.004017111,0.00010522,1.61372E-05,0.017526532,,,
9196,52.968072,52.99034197,52.9841204,0.022269968,0.0160484,0.000495951,0.000257551,0.014389156,,,
9197,52.968072,52.98742481,52.98266145,0.019352806,0.014589455,0.000374531,0.000212852,0.014389156,,,
9198,52.964958,52.98694026,52.98144567,0.021982264,0.016487667,0.00048322,0.000271843,0.013651775,,,
9199,52.964958,52.98042025,52.98017738,0.015462246,0.015219385,0.000239081,0.00023163,0.013651775,,,
9200,52.965664,52.98118712,52.9770305,0.015523116,0.0113665,0.000240967,0.000129197,0.013817253,,,
9201,52.965664,52.97776817,52.97615615,0.012104168,0.010492154,0.000146511,0.000110085,0.013817253,,,
9202,52.958898,52.98221687,52.97540671,0.023318868,0.016508714,0.00054377,0.000272538,0.012272388,,,
9203,52.958898,52.97826548,52.96997891,0.019367484,0.011080909,0.000375099,0.000122787,0.012272388,,,
9204,52.958814,52.97450346,52.9690555,0.015689458,0.0102415,0.000246159,0.000104888,0.012253784,,,
9205,52.958814,52.97178383,52.96826769,0.012969834,0.009453692,0.000168217,8.93723E-05,0.012253784,,,
9206,52.954027,52.97055087,52.96759243,0.016523868,0.013565429,0.000273038,0.000184021,0.011216888,,,
9207,52.954027,52.96844177,52.96668807,0.014414769,0.012661067,0.000207786,0.000160303,0.011216888,,,
9208,52.953366,52.96641398,52.96589675,0.013047976,0.01253075,0.00017025,0.00015702,0.011077312,,,
9209,52.953366,52.96371564,52.96515965,0.010349635,0.011793647,0.000107115,0.00013909,0.011077312,,,
9210,52.948113,52.96193891,52.96054271,0.013825912,0.012429714,0.000191156,0.000154498,0.009999162,,,
9211,52.948113,52.95978805,52.95971407,0.011675046,0.011601067,0.000136307,0.000134585,0.009999162,,,
9212,52.944425,52.95785651,52.958989,0.013431514,0.014564,0.000180406,0.00021211,0.009275194,,,
9213,52.944425,52.95673782,52.95813229,0.012312815,0.013707294,0.000151605,0.00018789,0.009275194,,,
9214,52.950461,52.95619862,52.95737078,0.00573762,0.006909778,3.29203E-05,4.7745E-05,0.010474255,,,
9215,52.950461,52.95485967,52.95700711,0.004398671,0.006546105,1.93483E-05,4.28515E-05,0.010474255,,,
9216,52.933034,52.9541997,52.9566798,0.021165696,0.0236458,0.000447987,0.000559124,0.007210865,,,
9217,52.933034,52.9520947,52.95555381,0.019060705,0.02251981,0.00036331,0.000507142,0.007210865,,,
9218,52.930884,52.9500804,52.95453018,0.019196402,0.023646182,0.000368502,0.000559142,0.006850345,,,
9219,52.930884,52.94821651,52.94900941,0.017332512,0.018125412,0.000300416,0.000328531,0.006850345,,,
9220,52.913842,52.96682455,52.94800244,0.052982551,0.034160444,0.002807151,0.001166936,0.004319751,,,
9221,52.913842,52.95731814,52.94620453,0.043476144,0.032362526,0.001890175,0.001047333,0.004319751,,,
9222,52.927312,52.94242312,52.9445864,0.015111124,0.0172744,0.000228346,0.000298405,0.006271818,,,
9223,52.927312,52.94138849,52.94021271,0.014076488,0.012900706,0.000198148,0.000166428,0.006271818,,,
9224,52.930632,52.93898549,52.939496,0.008353486,0.008864,6.97807E-05,7.85705E-05,0.006808694,,,
9225,52.930632,52.93699466,52.93902947,0.006362658,0.008397474,4.04834E-05,7.05176E-05,0.006808694,,,
9226,52.921641,52.94295238,52.9304655,0.021311382,0.0088245,0.000454175,7.78718E-05,0.005405751,,,
9227,52.921641,52.93944002,52.93406159,0.017799022,0.012420588,0.000316805,0.000154271,0.005405751,,,
9228,52.903269,52.93593969,52.93337156,0.032670692,0.030102556,0.001067374,0.000906164,0.003041722,,,
9229,52.903269,52.92921869,52.92445838,0.025949693,0.021189385,0.000673387,0.00044899,0.003041722,,,
9230,52.906402,52.92823756,52.9287006,0.021835558,0.0222986,0.000476792,0.000497228,0.003397119,,,
9231,52.906402,52.92473785,52.91198657,0.018335852,0.005584571,0.000336203,3.11874E-05,0.003397119,,,
9232,52.904757,52.92501537,52.9304655,0.020258369,0.0257085,0.000410402,0.000660927,0.003208068,,,
9233,52.904757,52.92071996,52.9048198,0.015962962,6.28E-05,0.000254816,3.94384E-09,0.003208068,,,
9234,52.906986,52.92076015,52.90480933,0.013774149,0.002176667,0.000189727,4.73788E-06,0.003465537,,,
9235,52.906986,52.91825584,52.90512029,0.011269835,0.001865714,0.000127009,3.48089E-06,0.003465537,,,
9236,52.909706,52.918964,52.9053535,0.009257999,0.0043525,8.57106E-05,1.89443E-05,0.003793182,,,
9237,52.909706,52.91718738,52.90583711,0.007481381,0.003868889,5.59711E-05,1.49683E-05,0.003793182,,,
9238,52.894729,52.91586336,52.906224,0.021134359,0.011495,0.000446661,0.000132135,0.002172661,,,
9239,52.894729,52.91302434,52.905179,0.018295341,0.01045,0.000334719,0.000109202,0.002172661,,,
9240,52.899289,52.91190973,52.90430817,0.012620728,0.005019167,0.000159283,2.5192E-05,0.002618554,,,
9241,52.899289,52.90967287,52.90392208,0.010383874,0.004633077,0.000107825,2.14654E-05,0.002618554,,,
9242,52.888792,52.90844551,52.90359114,0.019653506,0.014799143,0.00038626,0.000219015,0.00165444,,,
9243,52.888792,52.90459775,52.90260453,0.015805754,0.013812533,0.000249822,0.000190786,0.00165444,,,
9244,52.904652,52.90186912,52.90174125,0.002782882,0.00291075,7.74443E-06,8.47247E-06,0.003196185,,,
9245,52.904652,52.9019246,52.90191247,0.002727399,0.002739529,7.43871E-06,7.50502E-06,0.003196185,,,
9246,52.882805,52.90408404,52.90206467,0.021279045,0.019259667,0.000452798,0.000370935,0.001203244,,,
9247,52.882805,52.90188534,52.901051,0.019080345,0.018246,0.00036406,0.000332917,0.001203244,,,
9248,52.88048,52.91267062,52.9001387,0.032190617,0.0196587,0.001036236,0.000386464,0.001047351,,,
9249,52.88048,52.9030429,52.89920257,0.0225629,0.018722571,0.000509084,0.000350535,0.001047351,,,
